"","id","prize","year","name","gender","yob","yod","univ","city","country","Flagged"
"17975","51911232","5","1911","  Deutsche Friedensgesellschaft","M",NA,NA,NA,"Stuttgart","GERMANY (DE) ","CORRECT"
"17976","51911241","5","1911","Alfred Hermann  Fried","M","1864","1921",NA,"Vienna","AUSTRIA (AT) ","CORRECT"
"17977","51911251","5","1911","Alfred Hermann  Fried","M","1864","1921",NA,"Vienna","AUSTRIA (AT) ","CORRECT"
"17978","51911261","5","1911","Alfred Hermann  Fried","M","1864","1921",NA,"Vienna","AUSTRIA (AT) ","CORRECT"
"17979","51911271","5","1911","Alfred Hermann  Fried","M","1864","1921",NA,"Vienna","AUSTRIA (AT) ","CORRECT"
"17980","51911281","5","1911","Alfred Hermann  Fried","M","1864","1921",NA,"Vienna","AUSTRIA (AT) ","CORRECT"
"17981","51911291","5","1911","Alfred Hermann  Fried","M","1864","1921",NA,"Vienna","AUSTRIA (AT) ","CORRECT"
"17982","51911301","5","1911","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"17983","51911302","5","1911","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"17984","51911311","5","1911","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"17985","51911312","5","1911","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"17986","51911321","5","1911","Sir Charles Wright  Macara","M","1845","1929",NA,"Manchester","UNITED KINGDOM (GB) ","CORRECT"
"17987","51911331","5","1911","William O McDowell","M","1845","1927",NA,"New York","UNITED STATES (US) ","CORRECT"
"17988","51911341","5","1911","Gaston  Moch","M","1859","1935",NA,"Paris","FRANCE (FR) ","CORRECT"
"17989","51911342","5","1911","Alfred Hermann  Fried","M","1864","1921",NA,NA,"AUSTRIA (AT) ","CORRECT"
"17990","51911351","5","1911","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"17991","51911352","5","1911","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"17992","51911361","5","1911","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"17993","51911362","5","1911","Priscilla Hannah  Peckover","F","1833","1931",NA,"Wisbech (Cambridgeshire)","UNITED KINGDOM (GB) ","CORRECT"
"17994","51911371","5","1911","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"17995","51911372","5","1911","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"17996","51911381","5","1911","John Raleigh  Mott","M","1865","1955",NA,NA,"UNITED STATES (US) ","CORRECT"
"17997","51911391","5","1911","Ernest  Nys","M","1851","1921","Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"17998","51911401","5","1911","Ernest  Nys","M","1851","1921","Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"17999","51911411","5","1911","Priscilla Hannah  Peckover","F","1833","1931",NA,"Wisbech (Cambridgeshire)","UNITED KINGDOM (GB) ","CORRECT"
"18000","51911412","5","1911","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18001","51911421","5","1911","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18002","51911422","5","1911","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18003","51911431","5","1911","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18004","51911432","5","1911","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18005","51911441","5","1911","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18006","51911442","5","1911","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18007","51911451","5","1911","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18008","51911461","5","1911","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18009","51911462","5","1911","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18010","51911471","5","1911","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18011","51911472","5","1911","Alfred Hermann  Fried","M","1864","1921",NA,"Vienna","AUSTRIA (AT) ","CORRECT"
"18012","51911481","5","1911","Baron José Maria da Silva  Rio Branco (Paranhos Jr)","M","1845","1912",NA,"Rio de Janeiro","BRAZIL (BR) ","CORRECT"
"18013","51911491","5","1911","Baron José Maria da Silva  Rio Branco (Paranhos Jr)","M","1845","1912",NA,"Rio de Janeiro","BRAZIL (BR) ","CORRECT"
"18014","51911501","5","1911","Albert Keith  Smiley","M","1828","1912",NA,NA,"UNITED STATES (US) ","CORRECT"
"18015","51911511","5","1911","Charles William  Smith","M",NA,NA,NA,"Glenroy","UNITED KINGDOM (GB) ","CORRECT"
"18016","51911521","5","1911","Count Michel  Tyszkiewicz","M",NA,NA,NA,"Kiev","UKRAINE (UA) ","CORRECT"
"18017","51911531","5","1911","Friedrich Wilhelm  Emperor William II","M","1859","1941",NA,NA,"GERMANY (DE) ","CORRECT"
"18018","51911541","5","1911","Count Sergey Yulyevich  Witte","M","1849","1915",NA,"St Petersburg   ","RUSSIAN FEDERATION (RU) ","CORRECT"
"18019","51911551","5","1911","Philipp  Zorn","M","1850","1928","University of Bonn","Bonn","GERMANY (DE) ","CORRECT"
"18020","51911552","5","1911","  The Peace Society","M","1853",NA,NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18021","51911561","5","1911","  Associación Sud-Americana de Paz Universal","F",NA,NA,NA,NA,"ARGENTINA (AR) ","CORRECT"
"18022","51911571","5","1911","  Deutsche Friedensgesellschaft","M","1864",NA,NA,"Stuttgart","GERMANY (DE) ","CORRECT"
"18023","51911572","5","1911","Alfred Hermann  Fried","M",NA,"1921",NA,"Vienna","AUSTRIA (AT) ","CORRECT"
"18024","51911581","5","1911","  Deutsche Friedensgesellschaft","M","1864",NA,NA,"Stuttgart","GERMANY (DE) ","CORRECT"
"18025","51911582","5","1911","Alfred Hermann  Fried","M",NA,"1921",NA,"Vienna","AUSTRIA (AT) ","CORRECT"
"18026","51911591","5","1911","  Deutsche Friedensgesellschaft","M","1839",NA,NA,"Stuttgart","GERMANY (DE) ","CORRECT"
"18027","51911601","5","1911","  The International Arbitration and Peace Association","M","1833",NA,NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18028","51911611","5","1911","  The Peace Society","M","1868",NA,NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18029","51911621","5","1911","  The Peace Society","M","1844",NA,NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18030","51911622","5","1911","William Evans  Darby",NA,NA,"1922",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18031","51911631","5","1911","  The Peace Society","M","1844",NA,NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18032","51911632","5","1911","William Evans  Darby","M",NA,"1922",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18033","51911641","5","1911","  The Peace Society","M","1850",NA,NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18034","51911642","5","1911","Philipp  Zorn","M","1853","1928","University of Bonn","Bonn","GERMANY (DE) ","CORRECT"
"18035","51911651","5","1911","  The Peace Society","M","1844",NA,NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18036","51911652","5","1911","William Evans  Darby","M",NA,"1922",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18037","51911661","5","1911","  Société de législation comparée (Society of Comparative Legislation)","M",NA,NA,NA,"Paris","FRANCE (FR) ","CORRECT"
"18038","51911671","5","1911","  The World's Christian Endeavour Union","M",NA,NA,NA,"Boston","UNITED STATES (US) ","CORRECT"
"18039","5191211","5","1912","Émile  Arnaud","M","1864","1921",NA,"Luzarches","FRANCE (FR) ","CORRECT"
"18040","5191212","5","1912","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18041","5191221","5","1912","Émile  Arnaud","M","1864","1921",NA,"Luzarches","FRANCE (FR) ","CORRECT"
"18042","5191231","5","1912","Émile  Arnaud","M","1864","1921",NA,"Luzarches","FRANCE (FR) ","CORRECT"
"18043","5191232","5","1912","Edvard  Wavrinsky","M","1848","1924",NA,"Stockholm","SWEDEN (SE) ","CORRECT"
"18044","5191241","5","1912","Émile  Arnaud","M","1864","1921",NA,"Luzarches","FRANCE (FR) ","CORRECT"
"18045","5191251","5","1912","Sir Thomas  Barclay","M","1853","1941",NA,NA,"UNITED KINGDOM (GB) ","CORRECT"
"18046","5191252","5","1912","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18047","5191261","5","1912","Richard  Bartholdt","M","1855","1932",NA,"Saint Louis","UNITED STATES (US) ","CORRECT"
"18048","5191271","5","1912","Léon Victor Auguste  Bourgeois","M","1851","1925",NA,"Paris","FRANCE (FR) ","CORRECT"
"18049","5191281","5","1912","Léon Victor Auguste  Bourgeois","M","1851","1925",NA,"Paris","FRANCE (FR) ","CORRECT"
"18050","5191291","5","1912","Léon Victor Auguste  Bourgeois","M","1851","1925",NA,"Paris","FRANCE (FR) ","CORRECT"
"18051","51912101","5","1912","Léon Victor Auguste  Bourgeois","M","1851","1925",NA,"Paris","FRANCE (FR) ","CORRECT"
"18052","51912111","5","1912","Pasquale  Fiore","M","1837","1914",NA,"Naples","ITALY (IT) ","CORRECT"
"18053","51912112","5","1912","Adolf  Richter","M","1839","1914","Free University of Brussels","Pforzheim","GERMANY (DE) ","CORRECT"
"18054","51912121","5","1912","Jerome  Internoscia","M","1869",NA,NA,NA,NA,"CORRECT"
"18055","51912131","5","1912","Maxim Maximovich  Kovalevsky","M","1851",NA,"St Petersburg  ","St Petersburg   ","RUSSIAN FEDERATION (RU) ","CORRECT"
"18056","51912141","5","1912","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18057","51912151","5","1912","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18058","51912152","5","1912","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18059","51912161","5","1912","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18060","51912171","5","1912","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18061","51912172","5","1912","Émile  Arnaud","M","1864","1921",NA,"Luzarches","FRANCE (FR) ","CORRECT"
"18062","51912181","5","1912","Sir Ralph Norman  Angell Lane","M","1872","1967",NA,NA,"UNITED KINGDOM (GB) ","CORRECT"
"18063","51912191","5","1912","Sir Ralph Norman  Angell Lane","M","1872","1967",NA,NA,"UNITED KINGDOM (GB) ","CORRECT"
"18064","51912201","5","1912","Sir Charles Wright  Macara","M","1845","1929",NA,"Manchester","UNITED KINGDOM (GB) ","CORRECT"
"18065","51912211","5","1912","William O McDowell","M","1845","1927",NA,"New York","UNITED STATES (US) ","CORRECT"
"18066","51912221","5","1912","William O McDowell","M","1845","1927",NA,"New York","UNITED STATES (US) ","CORRECT"
"18067","51912231","5","1912","Federico Poch  Martinez","M",NA,NA,NA,"Barcelona","SPAIN (ES) ","CORRECT"
"18068","51912241","5","1912","Gaston  Moch","M","1859","1935",NA,"Paris","FRANCE (FR) ","CORRECT"
"18069","51912251","5","1912","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18070","51912261","5","1912","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18071","51912271","5","1912","John Raleigh  Mott","M","1865","1955",NA,NA,"UNITED STATES (US) ","CORRECT"
"18072","51912281","5","1912","Ernest  Nys","M","1851","1921","Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18073","51912291","5","1912","Ernest  Nys","M","1851","1921","Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18074","51912301","5","1912","Marquis Ramonde Dalmau  d´Olivart","M",NA,NA,NA,"Madrid","SPAIN (ES) ","CORRECT"
"18075","51912311","5","1912","(Paul) Martin  Rade","M","1857","1940","University of Marburg","Marburg","GERMANY (DE) ","CORRECT"
"18076","51912321","5","1912","Charles Robert  Richet","M","1850","1935","University of Paris","Paris","FRANCE (FR) ","CORRECT"
"18077","51912322","5","1912","Théodore Eugène César  Ruyssen","M","1868","1967","University of Bordeaux","Bordeaux","FRANCE (FR) ","CORRECT"
"18078","51912331","5","1912","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18079","51912332","5","1912","Sir Thomas  Barclay","M","1853","1941",NA,NA,"UNITED KINGDOM (GB) ","CORRECT"
"18080","51912341","5","1912","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18081","51912342","5","1912","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18082","51912351","5","1912","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18083","51912361","5","1912","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18084","51912371","5","1912","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18085","51912372","5","1912","Pasquale  Fiore","M","1837","1914","Free University of Brussels","Naples","ITALY (IT) ","CORRECT"
"18086","51912381","5","1912","Théodore Eugène César  Ruyssen","M","1868","1967","University of Bordeaux","Bordeaux","FRANCE (FR) ","CORRECT"
"18087","51912382","5","1912","Charles Robert  Richet","M","1850","1935","University of Paris","Paris","FRANCE (FR) ","CORRECT"
"18088","51912391","5","1912","Charles William  Smith","M",NA,NA,NA,"Bournemouth","UNITED KINGDOM (GB) ","CORRECT"
"18089","51912401","5","1912","William Thomas  Stead","M","1849","1912",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18090","51912411","5","1912","William Thomas  Stead","M","1849","1912",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18091","51912412","5","1912","Sir Thomas  Burt","M",NA,NA,NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18092","51912421","5","1912","Edvard  Wavrinsky","M","1848","1924",NA,"Stockholm","SWEDEN (SE) ","CORRECT"
"18093","51912422","5","1912","Émile  Arnaud","M","1864","1921",NA,"Luzarches","FRANCE (FR) ","CORRECT"
"18094","51912431","5","1912","Count Sergey Yulyevich  Witte","M","1849","1915",NA,"St Petersburg   ","RUSSIAN FEDERATION (RU) ","CORRECT"
"18095","51912441","5","1912","Estanislas Severo  Zeballos","M","1854","1923","University of Buenos Aires","Buenos Aires","ARGENTINA (AR) ","CORRECT"
"18096","51912451","5","1912","Estanislas Severo  Zeballos","M","1854","1923","University of Buenos Aires","Buenos Aires","ARGENTINA (AR) ","CORRECT"
"18097","51912461","5","1912","Philipp  Zorn","M","1850","1928","University of Bonn","Bonn","GERMANY (DE) ","CORRECT"
"18098","51912471","5","1912","  Deutsche Friedensgesellschaft","M","1839",NA,NA,"Stuttgart","GERMANY (DE) ","CORRECT"
"18099","51912472","5","1912","Adolf  Richter","M",NA,"1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18100","51912481","5","1912","  Deutsche Friedensgesellschaft","M","1839",NA,NA,"Stuttgart","GERMANY (DE) ","CORRECT"
"18101","51912491","5","1912","  The Institute of International Law (Institut de Droit International)","M",NA,NA,NA,"Ghent","BELGIUM (BE) ","CORRECT"
"18102","51912501","5","1912","  The International Arbitration and Peace Association","M","1833",NA,NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18103","51912511","5","1912","  The International Socialist Bureau (Bureau Socialiste International)","M",NA,NA,NA,"Bern","SWITZERLAND (CH) ","CORRECT"
"18104","51912521","5","1912","  The International Socialist Bureau (Bureau Socialiste International)","M",NA,NA,NA,"Bern","SWITZERLAND (CH) ","CORRECT"
"18105","51912531","5","1912","  The International Socialist Bureau (Bureau Socialiste International)","M",NA,NA,NA,"Bern",NA,"CORRECT"
"18106","51912541","5","1912","  The International Socialist Bureau (Bureau Socialiste International)","M","1848",NA,NA,"Bern","SWITZERLAND (CH) ","CORRECT"
"18107","51912551","5","1912","  Kgl. Sächs. Institut f. Kultur- und Universalgeschichte an der Univ. Leipzig","M","1864",NA,"Leipzig University","Leipzig","GERMANY (DE) ","CORRECT"
"18108","51912561","5","1912","  Kgl. Sächs. Institut f. Kultur- und Universalgeschichte an der Univ. Leipzig","M",NA,NA,"Leipzig University","Leipzig","GERMANY (DE) ","CORRECT"
"18109","51912571","5","1912","  Kgl. Sächs. Institut f. Kultur- und Universalgeschichte an der Univ. Leipzig","M",NA,NA,"Leipzig University","Leipzig","GERMANY (DE) ","CORRECT"
"18110","51912581","5","1912","  Kgl. Sächs. Institut f. Kultur- und Universalgeschichte an der Univ. Leipzig","M",NA,NA,"Leipzig University","Leipzig","GERMANY (DE) ","CORRECT"
"18111","51912591","5","1912","  Kgl. Sächs. Institut f. Kultur- und Universalgeschichte an der Univ. Leipzig","M",NA,NA,"Leipzig University","Leipzig","GERMANY (DE) ","CORRECT"
"18112","51912601","5","1912","  Peace Committee of the Society of Friends","M",NA,NA,NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18113","51912611","5","1912","  Société de législation comparée (Society of Comparative Legislation)","M",NA,NA,NA,"Paris","FRANCE (FR) ","CORRECT"
"18114","51912621","5","1912","  Société de législation comparée (Society of Comparative Legislation)","M",NA,NA,NA,"Paris","FRANCE (FR) ","CORRECT"
"18115","51912631","5","1912","  Société de législation comparée (Society of Comparative Legislation)","M",NA,NA,NA,"Paris","FRANCE (FR) ","CORRECT"
"18116","51912641","5","1912","  The World's Christian Endeavour Union","M",NA,NA,NA,"Boston","UNITED STATES (US) ","CORRECT"
"18117","5191311","5","1913","Émile  Arnaud","M","1864","1921",NA,"Luzarches","FRANCE (FR) ","CORRECT"
"18118","5191312","5","1913","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18119","5191321","5","1913","Émile  Arnaud","M","1864","1921",NA,"Luzarches","FRANCE (FR) ","CORRECT"
"18120","5191331","5","1913","Émile  Arnaud","M","1864","1921",NA,"Luzarches","FRANCE (FR) ","CORRECT"
"18121","5191332","5","1913","Edvard  Wavrinsky","M","1848","1924",NA,"Stockholm","SWEDEN (SE) ","CORRECT"
"18122","5191341","5","1913","Sir Thomas  Barclay","M","1853","1941",NA,NA,"UNITED KINGDOM (GB) ","CORRECT"
"18123","5191351","5","1913","Richard  Bartholdt","M","1855","1932",NA,"Saint Louis","UNITED STATES (US) ","CORRECT"
"18124","5191361","5","1913","Léon Victor Auguste  Bourgeois","M","1851","1925",NA,"Paris","FRANCE (FR) ","CORRECT"
"18125","5191371","5","1913","Léon Victor Auguste  Bourgeois","M","1851","1925",NA,"Paris","FRANCE (FR) ","CORRECT"
"18126","5191381","5","1913","Karl Hjalmar  Branting","M","1860","1925",NA,NA,"SWEDEN (SE) ","CORRECT"
"18127","5191382","5","1913","  The International Socialist Bureau (Bureau Socialiste International)",NA,NA,NA,NA,"Brussels",NA,"CORRECT"
"18128","5191391","5","1913","Andrew  Carnegie","M","1835","1919",NA,NA,"UNITED STATES (US) ","CORRECT"
"18129","51913101","5","1913","Andrew  Carnegie","M","1835","1919",NA,NA,"UNITED STATES (US) ","CORRECT"
"18130","51913102","5","1913","Per  Nilsson-Bosson","M",NA,NA,NA,"Stockholm","SWEDEN (SE) ","CORRECT"
"18131","51913111","5","1913","William Evans  Darby","M","1844","1922",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18132","51913112","5","1913","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18133","51913121","5","1913","Anna B Eckstein","F","1832",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"18134","51913122","5","1913","Charles Auguste Benjamin H Houzeau de Lehaie","M","1854","1922","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18135","51913123","5","1913","Henri Marie  La Fontaine","M",NA,NA,NA,NA,"BELGIUM (BE) ","CORRECT"
"18136","51913131","5","1913","Richard  Feldhaus","M","1856","1944",NA,NA,"GERMANY (DE) ","CORRECT"
"18137","51913141","5","1913","Pasquale  Fiore","M","1837","1914",NA,"Naples","ITALY (IT) ","CORRECT"
"18138","51913151","5","1913","  Francis Joseph I","M","1830","1916",NA,"Vienna","AUSTRIA (AT) ","CORRECT"
"18139","51913161","5","1913","Guido  Fusinato","M","1860","1914","University of Turin","Turin (Torino)","ITALY (IT) ","CORRECT"
"18140","51913171","5","1913","Gregers Winther Wulfsberg  Gram","M","1846","1929",NA,"Kristiania (now Oslo)","NORWAY (NO) ","CORRECT"
"18141","51913172","5","1913","Alexander Frederik  von Savornin Lohman","M","1837","1924","Vienna","The Hague","NETHERLANDS (NL) ","CORRECT"
"18142","51913181","5","1913","Captain Frederick William  Herbert","M",NA,NA,NA,NA,"UNITED KINGDOM (GB) ","CORRECT"
"18143","51913191","5","1913","Charles Auguste Benjamin H Houzeau de Lehaie","M","1832","1922",NA,"Brussels","BELGIUM (BE) ","CORRECT"
"18144","51913192","5","1913","Anna B Eckstein","F","1854",NA,"Free University of Brussels",NA,"GERMANY (DE) ","CORRECT"
"18145","51913193","5","1913","Henri Marie  La Fontaine","M",NA,"1943",NA,"Brussels","BELGIUM (BE) ","CORRECT"
"18146","51913201","5","1913","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18147","51913202","5","1913","Émile  Arnaud","M","1864","1921",NA,"Luzarches","FRANCE (FR) ","CORRECT"
"18148","51913211","5","1913","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18149","51913221","5","1913","Henri Marie  La Fontaine","M","1854","1943",NA,"Brussels","BELGIUM (BE) ","CORRECT"
"18150","51913222","5","1913","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18151","51913231","5","1913","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18152","51913241","5","1913","Henri Marie  La Fontaine","M","1854","1943","Free University of Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18153","51913242","5","1913","Anna B Eckstein","F","1832",NA,NA,NA,"GERMANY (DE) ","CORRECT"
"18154","51913243","5","1913","Charles Auguste Benjamin H Houzeau de Lehaie","M",NA,"1922",NA,"Brussels","BELGIUM (BE) ","CORRECT"
"18155","51913251","5","1913","Sir Ralph Norman  Angell Lane","M","1872","1967",NA,NA,"UNITED KINGDOM (GB) ","CORRECT"
"18156","51913252","5","1913","Carl  Sundblad","M","1849",NA,NA,"Rönninge","SWEDEN (SE) ","CORRECT"
"18157","51913261","5","1913","Eduard  Loewenthal","M","1836","1917",NA,"Berlin","GERMANY (DE) ","CORRECT"
"18158","51913271","5","1913","Alexander Frederik  von Savornin Lohman","M","1837","1924",NA,"The Hague","NETHERLANDS (NL) ","CORRECT"
"18159","51913272","5","1913","Gregers Winther Wulfsberg  Gram","M","1846","1929","Vienna","Kristiania (now Oslo)","NORWAY (NO) ","CORRECT"
"18160","51913281","5","1913","Sir Charles Wright  Macara","M","1845","1929",NA,"Manchester","UNITED KINGDOM (GB) ","CORRECT"
"18161","51913291","5","1913","William O McDowell","M","1845","1927",NA,"New York","UNITED STATES (US) ","CORRECT"
"18162","51913292","5","1913","Martin B Madden","M",NA,NA,NA,"Washington, DC","UNITED STATES (US) ","CORRECT"
"18163","51913293","5","1913","William  Sulzer","M",NA,NA,NA,"Washington, D.C.","UNITED STATES (US) ","CORRECT"
"18164","51913301","5","1913","Tomás Garrigue  Masaryk","M","1850","1937","Prague","Prague ","CZECH REPUBLIC (CZ) ","CORRECT"
"18165","51913302","5","1913","Fr.  Drtina","M",NA,NA,"Prague","Prague ","CZECH REPUBLIC (CZ) ","CORRECT"
"18166","51913311","5","1913","Edwin Doak  Mead","M","1849","1937","American Peace League",NA,"UNITED STATES (US) ","CORRECT"
"18167","51913312","5","1913","Lucia True Ames  Mead","F","1856","1936",NA,"New York","UNITED STATES (US) ","CORRECT"
"18168","51913321","5","1913","Alexandre  Mérignhac","M","1857","1927","Toulouse","Toulouse","FRANCE (FR) ","CORRECT"
"18169","51913331","5","1913","Gaston  Moch","M","1859","1935",NA,"Paris","FRANCE (FR) ","CORRECT"
"18170","51913332","5","1913","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18171","51913333","5","1913","  The International Socialist Bureau (Bureau Socialiste International)","F",NA,NA,NA,"Brussels",NA,"CORRECT"
"18172","51913341","5","1913","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18173","51913342","5","1913","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18174","51913351","5","1913","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18175","51913361","5","1913","Felix Stone   Moscheles","M","1833","1917",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18176","51913362","5","1913","Gaston  Moch","M","1859","1935",NA,"Paris","FRANCE (FR) ","CORRECT"
"18177","51913363","5","1913","  The International Socialist Bureau (Bureau Socialiste International)","F",NA,NA,NA,"Brussels",NA,"CORRECT"
"18178","51913371","5","1913","John Raleigh  Mott","M","1865","1955",NA,NA,"UNITED STATES (US) ","CORRECT"
"18179","51913381","5","1913","Ernest  Nys","M","1851","1921","Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18180","51913391","5","1913","Ernest  Nys","M","1851","1921","Brussels","Brussels","BELGIUM (BE) ","CORRECT"
"18181","51913401","5","1913","Priscilla Hannah  Peckover","F","1833","1931",NA,"Wisbech (Cambridgeshire)","UNITED KINGDOM (GB) ","CORRECT"
"18182","51913402","5","1913","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18183","51913411","5","1913","Priscilla Hannah  Peckover","F","1833","1931",NA,"Wisbech (Cambridgeshire)","UNITED KINGDOM (GB) ","CORRECT"
"18184","51913421","5","1913","Charles Robert  Richet","M","1850","1935","University of Paris","Paris","FRANCE (FR) ","CORRECT"
"18185","51913422","5","1913","Théodore Eugène César  Ruyssen","M","1868","1967","University of Bordeaux","Bordeaux","FRANCE (FR) ","CORRECT"
"18186","51913431","5","1913","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18187","51913441","5","1913","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18188","51913451","5","1913","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
"18189","51913452","5","1913","William Evans  Darby","M","1844","1922",NA,"London","UNITED KINGDOM (GB) ","CORRECT"
"18190","51913461","5","1913","Adolf  Richter","M","1839","1914",NA,"Pforzheim","GERMANY (DE) ","CORRECT"
