"","id","prize","year","name","gender","yob","yod","univ","city","country"
"7171","2196551","2","1965","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7172","2196561","2","1965","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7173","2196571","2","1965","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7174","2196581","2","1965","Paul Doughty   Bartlett ","M","1907","1997","Harvard University","Cambridge","UNITED STATES (US) "
"7175","2196591","2","1965","Derek Harold Richard   Barton","M","1918","1998","Imperial College of Science and Technology","London","UNITED KINGDOM (GB) "
"7176","21965101","2","1965","Jannik  Bjerrum","M","1909","1992","University of Copenhagen","Copenhagen","DENMARK (DK) "
"7177","21965111","2","1965","Erwin  Chargaff","M","1905","2002","Columbia University","New York","UNITED STATES (US) "
"7178","21965121","2","1965","Salomon S Cohen","M",NA,NA,NA,"Philadelphia","UNITED STATES (US) "
"7179","21965131","2","1965","John Warcup ""Kappa""   Cornforth, Jr","M","1917","2003",NA,"Sittingbourne","UNITED KINGDOM (GB) "
"7180","21965141","2","1965","Lyman C Craig","M","1906","1974","Rockefeller Institute for Medical Research (now  Rockefeller University)","New York","UNITED STATES (US) "
"7181","21965151","2","1965","Burris Bell   Cunningham","M","1912","1971","University of California","Berkeley","UNITED STATES (US) "
"7182","21965161","2","1965","O K Davtjan",NA,NA,NA,NA,"Odessa (Odesa)","U.S.S.R. (SU)  now UKRAINE (UA)"
"7183","21965171","2","1965","Carl  Djerassi","M","1923","2015","Stanford University","Stanford","UNITED STATES (US) "
"7184","21965181","2","1965","Harry George  Drickamer","M","1918","2002","University of Illinois ","Urbana","UNITED STATES (US) "
"7185","21965191","2","1965","Manfred  Eigen","M","1927",NA,"Max Planck Institute for Chemistry","Göttingen ","GERMANY (DE) "
"7186","21965201","2","1965","Manfred  Eigen","M","1927",NA,"Max Planck Institute for Chemistry","Göttingen ","GERMANY (DE) "
"7187","21965211","2","1965","Manfred  Eigen","M","1927",NA,"Max Planck Institute for Chemistry","Göttingen ","GERMANY (DE) "
"7188","21965221","2","1965","Ulick   Richardson Evans ","M","1889","1980","University of Cambridge",NA,"UNITED KINGDOM (GB) "
"7189","21965231","2","1965","Henry  Eyring","M","1901","1981","University of Utah","Salt Lake City","UNITED STATES (US) "
"7190","21965241","2","1965","Paul J Flory","M","1910","1985","Stanford University","Stanford","UNITED STATES (US) "
"7191","21965251","2","1965","Karl Johann  Freudenberg","M","1886","1983","Heidelberg University","Heidelberg","GERMANY (DE) "
"7192","21965261","2","1965","A  Guinier",NA,NA,NA,"University of Paris",NA,"FRANCE (FR) "
"7193","21965271","2","1965","Odd  Hassel","M","1897","1981","University of Oslo","Oslo","NORWAY (NO) "
"7194","21965281","2","1965","Gerhard  Herzberg","M","1904","1999","National Research Council of Canada","Ottawa","CANADA (CA) "
"7195","21965291","2","1965","Erich  Hückel","M","1896","1980","University of Marburg","Marburg","GERMANY (DE) "
"7196","21965301","2","1965","Sir Christopher Kelk  Ingold","M","1893","1970","University College","London","UNITED KINGDOM (GB) "
"7197","21965311","2","1965","Sir Christopher Kelk  Ingold","M","1893","1970","University College","London","UNITED KINGDOM (GB) "
"7198","21965321","2","1965","Sir Christopher Kelk  Ingold","M","1893","1970","University College","London","UNITED KINGDOM (GB) "
"7199","21965331","2","1965","Sir Christopher Kelk  Ingold","M","1893","1970","University College","London","UNITED KINGDOM (GB) "
"7200","21965341","2","1965","Sir Christopher Kelk  Ingold","M","1893","1970","University College","London","UNITED KINGDOM (GB) "
"7201","21965351","2","1965","Har Gobind  Khorana","M","1922","2011","University of Wisconsin-Madison","Madison","UNITED STATES (US) "
"7202","21965361","2","1965","Otto  Kratky","M","1902","1995","University of Graz","Graz","AUSTRIA (AT) "
"7203","21965371","2","1965","Otto  Kratky","M","1902","1995","University of Graz","Graz","AUSTRIA (AT) "
"7204","21965381","2","1965","Otto  Kratky","M","1902","1995","University of Graz","Graz","AUSTRIA (AT) "
"7205","21965391","2","1965","Luis Federico   Leloir","M","1906","1987","Biochemical Research Institute","Buenos Aires","ARGENTINA (AR) "
"7206","21965401","2","1965","Luis Federico   Leloir","M","1906","1987","Biochemical Research Institute","Buenos Aires","ARGENTINA (AR) "
"7207","21965411","2","1965","Luis Federico   Leloir","M","1906","1987","Biochemical Research Institute","Buenos Aires","ARGENTINA (AR) "
"7208","21965421","2","1965","Luis Federico   Leloir","M","1906","1987","Biochemical Research Institute","Buenos Aires","ARGENTINA (AR) "
"7209","21965431","2","1965","Luis Federico   Leloir","M","1906","1987","Biochemical Research Institute","Buenos Aires","ARGENTINA (AR) "
"7210","21965441","2","1965","Luis Federico   Leloir","M","1906","1987","Biochemical Research Institute","Buenos Aires","ARGENTINA (AR) "
"7211","21965451","2","1965","Hermann  Mark","M",NA,NA,NA,"New York","UNITED STATES (US) "
"7212","21965461","2","1965","S G Mason",NA,NA,NA,NA,"Montreal","CANADA (CA) "
"7213","21965471","2","1965","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"7214","21965481","2","1965","Robert Sanderson   Mulliken","M","1896","1986","University of Chicago","Chicago","UNITED STATES (US) "
"7215","21965491","2","1965","Marshall Warren  Nirenberg","M","1927","2010","National Heart, Lung, and Blood Institute (NHLBI)","Bethesda","UNITED STATES (US) "
"7216","21965501","2","1965","Marshall Warren  Nirenberg","M","1927","2010","National Heart, Lung, and Blood Institute (NHLBI)","Bethesda","UNITED STATES (US) "
"7217","21965511","2","1965","Marshall Warren  Nirenberg","M","1927","2010","National Heart, Lung, and Blood Institute (NHLBI)","Bethesda","UNITED STATES (US) "
"7218","21965521","2","1965","Lars  Onsager","M","1903","1976","Yale University","New Haven","UNITED STATES (US) "
"7219","21965531","2","1965","Marguerite  Perey","F","1909","1975",NA,"Strasbourg","FRANCE (FR) "
"7220","21965541","2","1965","Vladimir  Prelog","M","1906","1998","Technische Hochschule (Institute of Technology)","Zurich","SWITZERLAND (CH) "
"7221","21965551","2","1965","Vladimir  Prelog","M","1906","1998","Technische Hochschule (Institute of Technology)","Zurich","SWITZERLAND (CH) "
"7222","21965561","2","1965","Ch  Prévost",NA,NA,NA,NA,"Paris","FRANCE (FR) "
"7223","21965571","2","1965","Jean  Roche","M","1901","1992","Sorbonne","Paris","FRANCE (FR) "
"7224","21965581","2","1965","Iwan Nikolov N Stranski","M","1897","1979","Berlin-Dahlem","Berlin-Dahlem","GERMANY (DE) "
"7225","21965591","2","1965","Geoffrey Ingram  Taylor","M","1886","1975","University of Cambridge","Cambridge","UNITED KINGDOM (GB) "
"7226","21965601","2","1965","Alan  Walsh","M","1916","1998",NA,"Melbourne","AUSTRALIA (AU) "
"7227","21965611","2","1965","Georg  Wittig","M","1897","1987","Heidelberg University","Heidelberg","GERMANY (DE) "
"7228","21965621","2","1965","Georg  Wittig","M","1897","1987","Heidelberg University","Heidelberg","GERMANY (DE) "
"7229","21965631","2","1965","Georg  Wittig","M","1897","1987","Heidelberg University","Heidelberg","GERMANY (DE) "
"7230","21965641","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7231","21965651","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7232","21965661","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7233","21965671","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7234","21965681","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7235","21965691","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7236","21965701","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7237","21965711","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7238","21965721","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7239","21965731","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7240","21965741","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7241","21965751","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7242","21965761","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7243","21965771","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7244","21965781","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7245","21965782","2","1965","Feodor  Lynen","M","1911","1979","Max Planck Institut","Munich","GERMANY (DE) "
"7246","21965791","2","1965","Britton  Chance","M","1913","2010",NA,"Philadelphia","UNITED STATES (US) "
"7247","21965792","2","1965","Manfred  Eigen","M","1927",NA,"Max Planck Institute for Chemistry","Göttingen ","GERMANY (DE) "
"7248","21965801","2","1965","Gerhard  Schramm","M","1910","1969","Max Planck Institut","Tübingen","GERMANY (DE) "
"7249","21965802","2","1965","Manfred  Eigen","M","1927",NA,"Max Planck Institute for Chemistry","Göttingen ","GERMANY (DE) "
"7250","21965811","2","1965","John Warcup ""Kappa""   Cornforth, Jr","M","1917","2003",NA,"Sittingbourne","UNITED KINGDOM (GB) "
"7251","21965812","2","1965","G  Popjak","M","1915",NA,"University of Manchester","Sittingbourne","UNITED KINGDOM (GB) "
"7252","21965821","2","1965","H  Lundegård","M","1910",NA,NA,"Penningby","SWEDEN (SE) "
"7253","21965822","2","1965","Daniel I Arnon",NA,NA,"1994","University of California","Berkeley","UNITED STATES (US) "
"7254","21965831","2","1965","Jacques  Monod","M","1910","1976",NA,"Paris","FRANCE (FR) "
"7255","21965832","2","1965","J  Jacob","M",NA,NA,NA,"Paris","FRANCE (FR) "
"7256","21965841","2","1965","Ronald George Wreyford   Norrish","M","1897","1978",NA,"Cambridge","UNITED KINGDOM (GB) "
"7257","21965842","2","1965","George  Porter","M","1920","2002",NA,"Sheffield","UNITED KINGDOM (GB) "
"7258","21965851","2","1965","William G Pfann","M","1917","1982",NA,"Murray Hill","UNITED STATES (US) "
"7259","21965852","2","1965","Georges Léon   Chaudron","M","1891","1976","University of Paris","Paris","FRANCE (FR) "
"7260","21965861","2","1965","William G Pfann","M","1917","1982",NA,"Murray Hill","UNITED STATES (US) "
"7261","21965862","2","1965","Georges Léon   Chaudron","M","1891","1976","University of Paris","Paris","FRANCE (FR) "
"7262","21965871","2","1965","Bernard  Pullman","M","1919","1996","University of Paris","Paris","FRANCE (FR) "
"7263","21965872","2","1965","Alberte  Pullman","F","1920","2011","University of Paris","Paris","FRANCE (FR) "
"7264","21965881","2","1965","Bernard  Pullman","M","1919","1996","University of Paris","Paris","FRANCE (FR) "
"7265","21965882","2","1965","Alberte  Pullman","F","1920","2011","University of Paris","Paris","FRANCE (FR) "
"7266","21965891","2","1965","Alexander Naumovich   Frumkin","M","1895","1976","Moscow State University","Moscow","RUSSIAN FEDERATION (RU) "
"7267","21965892","2","1965","Max  Volmer","M","1885","1965",NA,"Babelsberg bei Potsdam","GERMANY (DE) "
"7268","21965901","2","1965","Alexander P Vinogradov","M","1895","1975",NA,"Moscow","RUSSIAN FEDERATION (RU) "
"7269","21965902","2","1965","Arthur  Holmes","M","1896",NA,"Academy of Sciences","Edinburgh","UNITED KINGDOM (GB) "
"7270","21965911","2","1965","Egon  Wiberg","M","1901","1976",NA,"Munich","GERMANY (DE) "
"7271","21965912","2","1965","Walter  Hieber","M","1895","1976",NA,"Munich","GERMANY (DE) "
"7272","21965921","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7273","21965922","2","1965","Louis Plack  Hammett","M","1894","1987","Columbia University","New York","UNITED STATES (US) "
"7274","21965931","2","1965","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7275","21965932","2","1965","H H Claassen","M","1922",NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7276","21965933","2","1965","H  Selig","M",NA,"1989","Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7277","21965934","2","1965","J G Malm","M",NA,NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7278","21965941","2","1965","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7279","21965942","2","1965","H H Claassen","M","1908",NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7280","21965943","2","1965","H  Selig","M",NA,"1980","Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7281","21965944","2","1965","J G Malm","M",NA,NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7282","21965951","2","1965","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7283","21965952","2","1965","H H Claassen","M","1905",NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7284","21965953","2","1965","H  Selig","M",NA,"1989","Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7285","21965954","2","1965","J G Malm","M",NA,NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7286","21965961","2","1965","Neil  Bartlett","M","1932","2008","University of British Columbia","Vancouver","CANADA (CA) "
"7287","21965962","2","1965","H H Claassen","M",NA,NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7288","21965963","2","1965","H  Selig","M",NA,NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7289","21965964","2","1965","J G Malm","M",NA,NA,"Argonne National Laboratory ","Argonne","UNITED STATES (US) "
"7290","21965965","2","1965","R  Hoppe",NA,NA,NA,NA,"Münster","GERMANY (DE) "
"7291","21965971","2","1965","L E Mortenson",NA,NA,NA,NA,"Lafayette","UNITED STATES (US) "
"7292","21965972","2","1965","R C Valentine",NA,NA,NA,NA,"Urbana","UNITED STATES (US) "
"7293","21965973","2","1965","J E Carnahan",NA,NA,NA,NA,"Wilmington","UNITED STATES (US) "
"7294","21965981","2","1965","Derek Harold Richard   Barton","M","1918","1998","Imperial College of Science and Technology","London","UNITED KINGDOM (GB) "
"7295","21965982","2","1965","Vladimir  Prelog","M","1906","1998","Technische Hochschule (Institute of Technology)","Zurich","SWITZERLAND (CH) "
"7296","21965983","2","1965","Robert Burns  Woodward","M","1917","1979","Harvard University","Cambridge","UNITED STATES (US) "
"7297","21965991","2","1965","Vladimir  Prelog","M","1906","1998","Technische Hochschule (Institute of Technology)","Zurich","SWITZERLAND (CH) "
"7298","21965992","2","1965","Albert  Eschenmoser","M","1925",NA,"Swiss Federal Institute of Technology in Zurich","Zurich","SWITZERLAND (CH) "
"7299","21965993","2","1965","Carl  Djerassi","M","1923","2015","Stanford University","Stanford","UNITED STATES (US) "
"7300","219651001","2","1965","Jannik  Bjerrum","M","1909","1992","University of Copenhagen","Copenhagen","DENMARK (DK) "
"7301","219651002","2","1965","Gerold Karl   Schwarzenbach","M","1904","1978","University of Zurich","Zurich","SWITZERLAND (CH) "
"7302","219651003","2","1965","Lars Gunnar  Sillén","M","1916","1970","KTH Royal Institute of Technology","Stockholm","SWEDEN (SE) "
"7303","219651011","2","1965","Fritz  Arndt","M","1885","1969",NA,"Hamburg","GERMANY (DE) "
"7304","219651012","2","1965","Hans Lebrecht  Meerwein","M","1879","1965","University of Marburg","Marburg","GERMANY (DE) "
"7305","219651013","2","1965","Robert Burns  Woodward","M","1917","1979",NA,"Cambridge","UNITED STATES (US) "
